PWS ID,PWS Name,Contaminant,Result (µg/L),Health-Based Ref Conc (µg/L),Collection Date,Facility ID,Facility Name,Sample Point ID,Sample Point Name,Sample Event Code,Sample ID,Method ID,PWS Size,Facility Water Type,Sample Point Type,EPA Region,State,Result > Health-Based Ref Conc
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,11Cl-PF3OUdS,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,ADONA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,HFPO-DA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,22.2,10,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,21,10,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,21,10,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,14.8,10,8/9/2023,TP004,TOWN OF HAUGHTON WATER SYSTEM,7ATM,GS TAP CEDAR ST PLANT,SE2,106640P,EPA 200.7,S,GW,EP,Region 6,LA,N
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,52.0,10,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,25.4,10,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,20.3,10,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,lithium,52.9,10,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 200.7,S,GW,EP,Region 6,LA,Y
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP004,TOWN OF HAUGHTON WATER SYSTEM,7ATM,GS TAP CEDAR ST PLANT,SE2,106640P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NEtFOSAA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NFDHA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP004,TOWN OF HAUGHTON WATER SYSTEM,7ATM,GS TAP CEDAR ST PLANT,SE2,106640P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,NMeFOSAA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 537.1,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFBS,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFDoA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFEESA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHpS,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP003,TOWN OF HAUGHTON WATER SYSTEM,7ZZP,TOWN HALL POC E. MCKINLEY,SE2,106639P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP005,TOWN OF HAUGHTON WATER SYSTEM,7ZVL,300 LINCOLN AVENUE,SE2,106641P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP006,TOWN OF HAUGHTON WATER SYSTEM,7ZZQ,HD TANK DIS AT SLIGO IND DR,SE2,106642P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP007,TOWN OF HAUGHTON WATER SYSTEM,7ATK,735 ALLENTOWN RD,SE2,106643P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxA,< MRL,,8/9/2023,TP008,TOWN OF HAUGHTON WATER SYSTEM,7ATX,ACADEMY PLANT HWY 157 S,SE2,106644P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxS,< MRL,,8/9/2023,TP001,TOWN OF HAUGHTON WATER SYSTEM,7ZYD,PUBLIC WORKS BARN TAP LEFT SIDE,SE2,106637P,EPA 533,S,GW,EP,Region 6,LA,N/A
LA1015011,TOWN OF HAUGHTON WATER SYSTEM,PFHxS,< MRL,,8/9/2023,TP002,TOWN OF HAUGHTON WATER SYSTEM,7ZYB,103 CORNERSTONE BLVD,SE2,106638P,EPA 533,S,GW,EP,Region 6,LA,N/A
